statename,ccode,leader,begyr,begmo,begday,leaderpos,affiliation,solschange,solsminchinit,solsminchdur,interim,archigosobsid,version
Hungary,310,Kun,1919,3,21,Unknown,MSzP,1,0,0,0,HUN-1919-1,5
Hungary,310,Peidl,1919,8,1,PM,SzDP,1,0,0,0,HUN-1919-2,5
Hungary,310,Friedrich,1919,8,7,PM,KNEP,1,0,0,0,HUN-1919-3,5
Hungary,310,Huszar,1919,11,23,PM,KNEP,0,0,0,1,HUN-1919-4,5
Hungary,310,Horthy,1920,3,1,Regent,"mil, mil/NEP",1,0,0,0,HUN-1920,5
Hungary,310,Unknown,1944,10,15,Unknown,Unknown,0,0,0,0,,5
Hungary,310,Rakosi,1945,1,15,General Secretary of the Hungarian Workers' Party,MKP/MDP,1,0,0,0,HUN-1945,5
Hungary,310,Gero,1956,7,18,General Secretary of the Hungarian Workers' Party,MKP/MDP,0,0,0,0,HUN-1956-1,5
Hungary,310,Nagy,1956,10,25,PM,MDP,0,0,0,0,HUN-1956-2,5
Hungary,310,Kadar,1956,11,4,First Secretary of the Hungarian Socialist Workers' Party,MSzMP,0,0,0,0,HUN-1956-3,5
Hungary,310,Grosz,1988,5,22,First Secretary of the Hungarian Socialist Workers' Party,MSzMP,0,0,0,0,HUN-1988,5
Hungary,310,Szuros,1989,10,18,President,MSZP,0,0,0,1,HUN-1989,5
Hungary,310,Antall,1990,5,3,PM,MDF/FKPG/KDNP,1,0,0,0,HUN-1990,5
Hungary,310,Boross,1993,12,12,PM,MDF/FKPG/KDNP,0,0,0,0,HUN-1993,5
Hungary,310,Horn,1994,7,15,PM,MSzP/SZDSZ,1,0,0,0,HUN-1994,5
Hungary,310,Viktor Orban,1998,7,6,PM,Fidesz/FKGP/MDF,1,0,0,0,HUN-1998,5
Hungary,310,Medgyessy,2002,5,27,PM,MSzP/SZDSZ,1,0,0,0,HUN-2002,5
Hungary,310,Ferenc Gyurcsany,2004,9,29,PM,"MSzP/SZDSZ, MSzP",0,0,1,0,HUN-2004,5
Hungary,310,Gordon Bajnai,2009,4,14,PM,Non-Party/MSzP,0,0,0,1,HUN-2009,5
Hungary,310,Viktor Orban,2010,5,29,PM,Fidesz-MPP/KDNP,1,0,0,0,HUN-2010,5
Czechoslovakia,315,Kramar,,,,PM,CND,,,0,0,,5
Czechoslovakia,315,Tusar,1919,7,8,PM,"CSDS/RSZML/CNSS/CND, CSDS/RSZML/CNSS",1,0,1,0,,5
Czechoslovakia,315,Cerny,1920,9,16,PM,Non-Party,0,0,0,1,,5
Czechoslovakia,315,Benes,1921,9,20,PM,CNSS/RSZML/CND/CSDS/CSL,0,0,0,1,,5
Czechoslovakia,315,Svehla,1922,10,8,PM,"RSZML/CNSS/CSDS/CND/CSL, RSZML/CNSS/CSDS/CND/CSL/CZOSS",1,0,1,0,,5
Czechoslovakia,315,Cerny,1926,3,18,PM,Non-Party,0,0,0,1,,5
Czechoslovakia,315,Svehla,1926,10,12,PM,"RSZML/CSL/CZOSS/BdL/DCVP, RSZML/CSL/CZOSS/BdL/DCVP/HSL'S, RSZML/CSL/CZOSS/BdL/DCVP/HSL'S/CND",0,1,2,0,,5
Czechoslovakia,315,Udrzal,1929,2,1,PM,"RSZML/CND/CSL/CZOSS/BdL/DCVP/HSL'S, RSZML/CND/CSL/CZOSS/BdL/DCVP, RSZML/CND/CSL/CZOSS/CNSS/BdL/CSDS/DSAP, RSZML/CND/CSL/CNSS/BdL/CSDS/DSAP",0,0,3,0,,5
Czechoslovakia,315,Malypetr,1932,10,9,PM,"RSZML/CND/CSL/CNSS/CSDS/DSAP/BdL, RSZML/CSL/CNSS/CSDS/DSAP/BdL, RSZML/CSL/CZOSS/CNSS/CSDS/DSAP/BdL",0,0,2,0,,5
Czechoslovakia,315,Hodza,1935,11,5,PM,"RSZML/CSL/CZOSS/CNSS/CSDS/DSAP/BdL, RSZML/CSL/CZOSS/CNSS/CSDS/DSAP/BdL/DCVP, RSZML/CSL/CZOSS/CNSS/CSDS/CND",0,0,2,0,,5
Czechoslovakia,315,Syrovy,1938,9,22,PM,Non-Party,0,0,0,1,CZE-1938-1,5
Czechoslovakia,315,Beran,1938,12,1,PM,RSZML,0,1,0,0,,5
Czechoslovakia,315,Hacha,,,,Occupation,Non-Party,,,0,0,CZE-1938-2,5
Czechoslovakia,315,Benes,1945,5,13,President,CNSP/KSC/CSDP/CPP/DP,1,0,0,0,CZE-1945,5
Czechoslovakia,315,Gottwald,1948,6,7,President,KSC,1,0,0,0,CZE-1948,5
Czechoslovakia,315,Zapotocky,1953,3,21,President,KSC,0,0,0,0,CZE-1953,5
Czechoslovakia,315,Novotny,1957,11,19,President,KSC,0,0,0,0,CZE-1957,5
Czechoslovakia,315,Dubcek,1968,1,5,President,KSC,0,0,0,0,CZE-1968-1,5
Czechoslovakia,315,Svoboda,1968,8,20,President,KSC,0,0,0,0,CZE-1968-2,5
Czechoslovakia,315,Husak,1968,8,28,President,KSC,0,0,0,0,CZE-1968-3,5
Czechoslovakia,315,Calfa,1989,12,17,PM,"KSC, PAV, PAV/Civic Forum/KDS-CSL, CDU/Civic Forum/KDS-CSL",1,0,2,0,CZE-1989,5
Czechoslovakia,315,Strasky,1992,7,1,PM,ODS-KDS/HZDS/KDU-CSL,0,0,0,1,CZE-1992,5
Czech Republic,316,Klaus,1993,1,1,PM,ODS/KDU-CSL/ODA,0,0,0,0,CZR-1993,5
Czech Republic,316,Tosovsky,1997,12,17,PM,Non-Party,0,0,0,1,CZR-1997,5
Czech Republic,316,Zeman,1998,7,17,PM,CSSD,1,0,0,0,CZR-1998,5
Czech Republic,316,Spidla,2002,7,12,PM,CSSD/KDU-CSL/US-DEU,0,1,0,0,CZR-2002,5
Czech Republic,316,Gross,2004,7,26,PM,CSSD/KDU-CSL/US-DEU,0,0,0,0,CZR-2004,5
Czech Republic,316,Paroubek,2005,4,25,PM,CSSD/KDU-CSL/US-DEU,0,0,0,0,CZR-2005,5
Czech Republic,316,Mirek Topolanek,2006,9,4,PM,"ODS, ODS/KDU-CSL/SZ",1,0,1,0,CZR-2006,5
Czech Republic,316,Jan Fischer,2009,5,8,PM,Non-Party,0,0,0,1,CZR-2009,5
Czech Republic,316,Petr Necas,2010,7,13,PM,"ODS/TOP09/VV, ODS/TOP09/LIDEM",0,0,1,0,CZR-2010,5
Czech Republic,316,Jiri Rusnok,2013,7,10,PM,Non-Party,0,0,0,1,CZR-2013,5
Czech Republic,316,Bohuslav Sobotka,2014,1,29,PM,CSSD/ANO/KDU-CSL,1,0,0,0,CZR-2014,5
Czech Republic,316,Andrej Babis,2017,12,13,PM,"ANO, ANO/CCSD",1,0,1,0,,5
Slovakia,317,Meciar,1993,1,1,PM,"HZDS/SNS, HZDS, HZDS/SNS",0,0,2,0,SLO-1993,5
Slovakia,317,Moravcik,1994,3,16,PM,APR/SDL/KDH/AD/NDK,0,0,0,1,SLO-1994-1,5
Slovakia,317,Meciar,1994,12,13,PM,HZDS/ZRS/SNS,0,1,0,0,SLO-1994-2,5
Slovakia,317,Dzurinda,1998,10,30,PM,"SDK, SDKU, SDKU/SMK/KDH/ANO",1,0,2,0,SLO-1998,5
Slovakia,317,Robert Fico,2006,7,4,PM,SMER/SNS/LZ-HZDS,1,0,0,0,SLO-2006,5
Slovakia,317,Iveta Radicova,2010,7,9,PM,SDKU-DS/SaS/KDH/MH,1,0,0,0,SLO-2010,5
Slovakia,317,Robert Fico,2012,4,4,PM,"SMER, SMER/SNS/MH/S, SMER/SNS/MH",1,0,2,0,SLO-2012,5
Slovakia,317,Peter Pellegrini,2018,3,22,PM,SMER/SNS/MH,0,0,0,0,,5
Italy,325,Orlando,,,,PM,Des,,,0,0,ITA-1917,5
Italy,325,Nitti,1919,6,23,PM,Rad,1,0,0,0,ITA-1919,5
Italy,325,Giolitti,1920,6,16,PM,PL,1,0,0,0,ITA-1920,5
Italy,325,Bonomi,1921,6,26,PM,PSRI,1,0,0,0,ITA-1921,5
Italy,325,Facta,1922,2,25,PM,PL,1,0,0,0,ITA-1922-1,5
Italy,325,Mussolini,1922,10,30,PM,PNF,1,0,0,0,ITA-1922-2,5
Italy,325,Badoglio,1943,7,28,PM,Mil,1,0,0,0,ITA-1943,5
Italy,325,Bonomi,1944,6,9,PM,Non-Party,1,0,0,0,ITA-1944,5
Italy,325,Parri,1945,6,20,PM,AP/DC/PCI/PLI/PSI/PDL,1,0,0,0,ITA-1945-1,5
Italy,325,de Gasperi,1945,12,10,PM,"DC/PCI/PSI/AP/PDL/PLI, DC/PCI/PSIU/PLI/PRI, DC/PSIU/PRI/PCI/PLI, DC/PCI/PSI, DC/NDU, DC/PRI/PLI/PSDI, DC/PSDI/PRI, DC/PRI, DC",1,0,7,0,ITA-1945-2,5
Italy,325,Pella,1953,8,15,PM,DC,0,0,0,0,ITA-1953,5
Italy,325,Fanfani,1954,1,18,PM,DC,0,0,0,0,ITA-1954-1,5
Italy,325,Scelba,1954,2,9,PM,DC/PSDI/PLI,0,0,1,0,ITA-1954-2,5
Italy,325,Segni,1955,7,6,PM,DC/PSDI/PLI,0,0,0,0,ITA-1955,5
Italy,325,Zoli,1957,5,19,PM,DC,0,0,1,0,ITA-1957,5
Italy,325,Fanfani,1958,7,2,PM,DC/PSDI,0,0,1,0,ITA-1958,5
Italy,325,Segni,1959,2,15,PM,DC,0,0,1,0,ITA-1959,5
Italy,325,Tambroni,1960,3,25,PM,DC,0,0,0,0,ITA-1960-1,5
Italy,325,Fanfani,1960,7,26,PM,"DC, DC/PSDI/PRI",0,0,1,0,ITA-1960-2,5
Italy,325,Leone,1963,6,21,PM,DC,0,1,0,0,ITA-1963-1,5
Italy,325,Moro,1963,12,5,PM,DC/PSI/PSDI/PRI,0,1,0,0,ITA-1963-2,5
Italy,325,Leone,1968,6,25,PM,DC,0,1,0,0,ITA-1968-1,5
Italy,325,Rumor,1968,12,13,PM,"DC/PSI/PRI, DC, DC/PSI+PSU/PRI",0,1,2,0,ITA-1968-2,5
Italy,325,Colombo,1970,8,6,PM,"DC/PSI+PSU/PRI, DC/PSI+PSU",0,0,1,0,ITA-1970,5
Italy,325,Andreotti,1972,2,18,PM,"DC, DC/PSDI/PLI",0,1,1,0,ITA-1972,5
Italy,325,Rumor,1973,7,8,PM,"DC/PSI/PSDI/PRI, DC/PSI/PSDI",0,1,1,0,ITA-1973,5
Italy,325,Moro,1974,11,23,PM,"DC/PRI, DC",0,1,1,0,ITA-1974,5
Italy,325,Andreotti,1976,7,30,PM,"DC, DC/PSDI/PRI",0,0,1,0,ITA-1976,5
Italy,325,Cossiga,1979,8,5,PM,"DC/PSDI/PLI, DC/PSI/PRI",0,1,1,0,ITA-1979,5
Italy,325,Forlani,1980,10,18,PM,DC/PSI/PSDI/PRI,0,0,1,0,ITA-1980,5
Italy,325,Spadolini,1981,6,28,PM,PRI/DC/PSI/PSDI/PLI,1,0,0,0,ITA-1981,5
Italy,325,Fanfani,1982,11,30,PM,DC/PSI/PSDI/PLI,1,0,0,0,ITA-1982,5
Italy,325,Craxi,1983,8,4,PM,PSI/DC/PSDI/PLI/PRI,1,0,0,0,ITA-1983,5
Italy,325,Fanfani,1987,4,18,PM,DC,1,0,0,0,ITA-1987-1,5
Italy,325,Goria,1987,7,29,PM,DC/PSI/PRI/PSDI/PLI,0,1,0,0,ITA-1987-2,5
Italy,325,Mita,1988,4,13,PM,DC/PSI/PRI/PSDI/PLI,0,0,0,0,ITA-1988,5
Italy,325,Andreotti,1989,7,23,PM,"DC/PSI/PRI/PSDI/PLI, DC/PSI/PSDI/PLI",0,0,1,0,ITA-1989,5
Italy,325,Amato,1992,6,28,PM,PSI/DC/PSDI/PLI,1,0,0,0,ITA-1992,5
Italy,325,Ciampi,1993,4,29,PM,"Non-Party/DC/PSI/PDS/LVERDE, Non-Party/DC/PSI/PLI/PRI",1,0,1,0,ITA-1993,5
Italy,325,Silvio Berlusconi,1994,5,11,PM,FI/AN/LN,1,0,0,0,ITA-1994,5
Italy,325,Dini,1995,1,17,PM,Non-Party,0,0,0,1,ITA-1995,5
Italy,325,Prodi,1996,5,18,PM,PPI/PDS/UD/RI/Greens,1,0,0,0,ITA-1996,5
Italy,325,D'Alema,1998,10,21,PM,"PDS-DS/PPI/UDR/Greens/PDCI/RI/SDI/IND, DS/PPI/UDEUR/Greens/PDCI/RI/DEM/IND",1,0,1,0,ITA-1998,5
Italy,325,Amato,2000,4,26,PM,Non-Party/IND/DS/PPI/UDEUR/Greens/PCDI/RI/DEM/SDI,1,0,0,0,ITA-2000,5
Italy,325,Silvio Berlusconi,2001,6,11,PM,"FI/AN/LN/CCD-CDU/IND, FI/AN/LN/UDC/PSI/PRI",1,0,1,0,ITA-2001,5
Italy,325,Prodi,2006,5,17,PM,OT/DS/Daisy/RC/Rose/IdV/Greens/UDEUR/IND,1,0,0,0,ITA-2006,5
Italy,325,Silvio Berlusconi,2008,5,8,PM,FI/AN/LN/DCpA,1,0,0,0,ITA-2008,5
Italy,325,Mario Monti,2011,11,16,PM,Non-Party,1,0,0,0,ITA-2011,5
Italy,325,Enrico Letta,2013,4,28,PM,"PD/PDL/SC/UDC/RI, PD/NCD/SC/UDC/RI",1,0,1,0,ITA-2013,5
Italy,325,Matteo Renzi,2014,2,22,PM,PD/NCD/SC/UDC/RI,0,0,0,0,ITA-2014,5
Italy,325,Paolo Gentiloni Silveri,2016,12,12,PM,PD/AP/NCD,0,1,0,0,,5
Italy,325,Giuseppe Conte,2018,6,1,PM,Non-Party/M5S/LN,1,0,0,0,,5
Albania,339,Turhan Pashe Permeti,,,,PM,Unknown,,,0,0,ALB-1918,5
Albania,339,Delvina,1920,3,27,PM,Unknown,0,0,0,0,ALB-1920-1,5
Albania,339,Vrioni,1920,12,11,PM,Unknown,0,0,0,0,ALB-1920-2,5
Albania,339,Evangjeli,1921,10,17,PM,Unknown,0,0,0,0,ALB-1921-1,5
Albania,339,Prishtina,1921,12,7,PM,Unknown,0,0,0,0,ALB-1921-2,5
Albania,339,Kosturi,1921,12,11,PM,Unknown,0,0,0,0,ALB-1921-3,5
Albania,339,Ypi,1921,12,24,PM,Unknown,0,0,0,0,ALB-1921-4,5
Albania,339,Zogu,1922,12,3,PM,Unknown,0,0,0,0,ALB-1922,5
Albania,339,Verlaci,1924,3,5,PM,Unknown,0,0,0,0,ALB-1924-1,5
Albania,339,Vrioni,1924,6,1,PM,Unknown,0,0,0,0,ALB-1924-2,5
Albania,339,Fan Noli,1924,6,12,PM,Unknown,0,0,0,0,ALB-1924-3,5
Albania,339,Vrioni,1924,12,24,PM,Unknown,0,0,0,0,ALB-1924-4,5
Albania,339,Zogu,1925,1,10,"President, King",Mati,1,0,0,0,ALB-1925,5
Albania,339,Hoxha,1944,11,29,"First Secretary, Chairman of the Council of Ministers",PPS,1,0,0,0,ALB-1944,5
Albania,339,Alia,1985,4,13,"First Secretary, President",PPS,0,0,0,0,ALB-1985,5
Albania,339,Sali Ram Berisha,1992,4,9,President,PDS,1,0,0,0,ALB-1992,5
Albania,339,Fatos Nano,1997,7,24,PM,PSS,1,0,0,0,ALB-1997,5
Albania,339,Majko,1998,10,2,PM,PSS,0,0,0,0,ALB-1998,5
Albania,339,Meta,1999,10,29,PM,PSS,0,0,0,0,ALB-1999,5
Albania,339,Majko,2002,2,22,PM,PSS,0,0,0,0,ALB-2002-1,5
Albania,339,Nano,2002,7,31,PM,PSS,0,0,0,0,ALB-2002-2,5
Albania,339,Sali Ram Berisha,2005,9,11,PM,"PDS, PDS/PAA/PBDNJ/PRS/PDR, PDS/LSI/PR",1,0,1,0,ALB-2005,5
Albania,339,Edi Kristaq Rama,2013,9,15,PM,"PSS/LSI/PBDNJ/PKDSH, PSS",1,0,1,0,ALB-2013,5
Montenegro,341,Milo Dukanovic,,,,PM,PSC/SDP,,,0,0,,5
Montenegro,341,Sturanovic,2006,11,10,PM,DPSC/SDP,0,0,0,0,,5
Montenegro,341,Milo Dukanovic,2008,2,29,PM,"DPSC/SDP, DPS/SDP/BS/HGI",0,0,0,0,,5
